'Away Score', 'Away3P', 'Away3PA', 'Away2P', 'Away2PA', 'AwayFT', 'AwayFTA', 'AwayORB', 'AwayDRB', 'AwayAST', 'AwaySTL', 'AwayBLK', 'AwayTOV', 'AwayPF', 'AwayPTS', 'AwayOFE', 'AwayDFE','AwayPace','Away2-P','Away0-3','Away3-10','Away10-16','Away16-3P','Away3-P','Home Score', 'Home3P', 'Home3PA', 'Home2P', 'Home2PA', 'HomeFT', 'HomeFTA', 'HomeORB', 'HomeDRB', 'HomeAST', 'HomeSTL', 'HomeBLK', 'HomeTOV', 'HomePF', 'HomePTS', 'HomeOFE', 'HomeDFE','HomePace','Home2-P','Home0-3','Home3-10','Home10-16','Home16-3P','Home3-P'
107.0,279.50000000000006,792.3800000000001,687.5899999999999,1234.9899999999998,459.46,632.1500000000001,298.3,957.1,665.5200000000001,200.85,158.72000000000006,370.24000000000007,541.9100000000001,2667.9900000000002,643.8,149.3,100.5,0.541,0.684,0.369,0.398,0.412,0.356,113.0,548.0400000000001,1534.6100000000001,1404.82,2732.0900000000006,1029.1199999999997,1322.04,548.1600000000001,1790.5300000000004,1195.3600000000001,385.4199999999999,272.84000000000003,685.0999999999999,1114.6899999999996,5491.5,1149.6000000000001,224.79999999999995,103.2,0.529,0.696,0.401,0.401,0.401,0.359
115.0,356.67,1028.3,743.5100000000001,1436.84,554.3700000000002,760.41,314.50999999999993,1022.14,595.09,179.27999999999997,119.16,375.46000000000004,650.5,3105.89,702.6000000000001,139.5,100.2,0.513,0.639,0.373,0.423,0.366,0.353,104.0,464.72999999999996,1419.0399999999997,1338.84,2501.6100000000006,777.8399999999999,1068.49,467.19000000000005,1607.5199999999998,1072.42,375.7300000000001,215.93000000000004,632.38,983.41,4863.11,998.5999999999999,227.69999999999993,96.6,0.543,0.698,0.403,0.386,0.393,0.341
104.0,351.62000000000006,941.67,951.87,1881.25,483.94999999999993,679.8300000000002,338.2,1027.8,772.9599999999999,260.09,144.07999999999998,393.37999999999994,675.9799999999999,3436.6999999999994,761.6,149.1,103.9,0.504,0.674,0.375,0.404,0.395,0.378,112.0,517.15,1535.97,1525.6400000000003,2965.43,915.0200000000003,1177.9299999999996,479.02000000000004,1607.1200000000008,1196.31,425.93000000000006,264.03000000000003,684.2199999999999,1161.5900000000001,5501.2,1134.9999999999998,216.90000000000006,100.8,0.505,0.643,0.419,0.39,0.393,0.342
96.0,250.45000000000005,712.6699999999997,877.15,1656.5799999999995,436.6699999999999,561.02,369.15999999999997,1003.48,507.21999999999997,182.46,138.62,338.08000000000004,586.08,2946.29,643.3999999999999,146.2,101.4,0.523,0.621,0.404,0.454,0.428,0.359,112.0,421.31000000000006,1212.53,1201.8700000000003,2390.2099999999996,724.5100000000002,923.52,395.98,1239.6700000000003,1008.77,351.37999999999994,194.35000000000002,497.65999999999997,774.7700000000001,4399.850000000001,909.0,182.9,103.1,0.504,0.66,0.391,0.395,0.388,0.351
124.0,363.5200000000001,1156.5,1210.22,2546.72,750.2900000000001,1002.88,462.7699999999999,1408.73,997.7900000000002,285.69,214.03,581.64,842.3599999999999,4267.49,915.0,214.4,103.3,0.479,0.603,0.345,0.386,0.385,0.34,129.0,392.9899999999999,1145.4000000000003,1190.3200000000004,2238.79,708.0999999999999,918.5200000000001,442.89,1457.8700000000001,879.3199999999997,270.15000000000003,217.18000000000004,513.58,780.6699999999998,4262.53,876.3999999999997,198.29999999999998,98.7,0.536,0.674,0.423,0.447,0.344,0.344
104.0,461.9399999999999,1271.48,1684.0899999999995,3394.1000000000004,871.1699999999997,1100.6299999999999,425.43,1796.9499999999998,1080.42,368.98999999999995,204.78,676.15,974.25,5640.42,1031.2000000000003,230.10000000000002,100.3,0.496,0.627,0.408,0.392,0.368,0.351,123.0,456.59,1288.5,746.2400000000001,1417.2600000000002,422.21,531.0199999999999,268.07000000000005,1152.6699999999998,757.9300000000001,226.95999999999992,155.79999999999998,370.31999999999994,568.0400000000001,3299.2399999999993,794.4000000000001,220.4,98.2,0.565,0.698,0.346,0.424,0.389,0.353
127.0,362.8599999999999,938.0400000000001,907.8500000000001,1836.2700000000002,664.2199999999999,855.22,327.45,1122.2900000000004,757.1200000000001,222.67999999999998,143.23,425.09999999999997,809.84,3573.0499999999993,805.5999999999999,132.70000000000002,101.7,0.507,0.638,0.397,0.426,0.385,0.388,119.0,356.67,1028.3,743.5100000000001,1436.84,554.3700000000002,760.41,314.50999999999993,1022.14,595.09,179.27999999999997,119.16,375.46000000000004,650.5,3105.89,702.6000000000001,139.5,100.2,0.513,0.639,0.373,0.423,0.366,0.353
122.0,548.0400000000001,1534.6100000000001,1404.82,2732.0900000000006,1029.1199999999997,1322.04,548.1600000000001,1790.5300000000004,1195.3600000000001,385.4199999999999,272.84000000000003,685.0999999999999,1114.6899999999996,5491.5,1149.6000000000001,224.79999999999995,103.2,0.529,0.696,0.401,0.401,0.401,0.359,119.0,246.34000000000003,713.66,659.2600000000001,1308.4299999999996,396.43999999999994,511.24999999999994,255.98,877.6100000000001,512.3,175.13,126.39,263.37,505.25,2445.27,586.1999999999999,131.79999999999998,97.9,0.507,0.625,0.387,0.44,0.401,0.351
89.0,344.2800000000001,962.7600000000001,781.76,1471.28,430.28000000000003,589.8999999999999,372.24000000000007,1032.92,554.45,227.56000000000003,146.75999999999996,402.41,707.05,3027.8599999999997,718.5999999999999,149.6,103.3,0.518,0.64,0.356,0.374,0.374,0.352,97.0,283.19999999999993,755.3900000000001,854.0599999999998,1661.8200000000002,456.03000000000003,593.6700000000001,263.59,925.69,706.9699999999999,241.78,138.75999999999996,371.76000000000005,556.4899999999998,3022.4299999999994,633.2,145.59999999999997,98.3,0.517,0.651,0.407,0.416,0.414,0.374
115.0,282.53000000000003,837.3,798.83,1526.34,421.52,562.0299999999999,314.21999999999997,919.0000000000001,706.5399999999998,206.43999999999997,116.91999999999999,346.40999999999997,533.9200000000001,2878.5499999999997,641.0000000000001,126.4,97.7,0.527,0.674,0.407,0.457,0.394,0.351,125.0,392.9899999999999,1145.4000000000003,1190.3200000000004,2238.79,708.0999999999999,918.5200000000001,442.89,1457.8700000000001,879.3199999999997,270.15000000000003,217.18000000000004,513.58,780.6699999999998,4262.53,876.3999999999997,198.29999999999998,98.7,0.536,0.674,0.423,0.447,0.344,0.344
117.0,371.76,1126.6200000000001,1078.4199999999998,2068.05,513.63,727.9700000000001,395.64000000000004,1321.0399999999997,928.7700000000002,291.24999999999994,199.92,535.5400000000002,798.9799999999999,3792.899999999999,801.5999999999998,199.29999999999998,98.1,0.541,0.677,0.387,0.372,0.419,0.333,130.0,290.90999999999997,827.9600000000002,756.96,1495.61,395.1600000000001,502.3599999999999,263.49,922.22,705.1200000000001,183.63,146.43000000000004,326.77,496.74,2776.32,627.2000000000002,150.8,100.2,0.509,0.674,0.422,0.384,0.401,0.356
98.0,279.50000000000006,792.3800000000001,687.5899999999999,1234.9899999999998,459.46,632.1500000000001,298.3,957.1,665.5200000000001,200.85,158.72000000000006,370.24000000000007,541.9100000000001,2667.9900000000002,643.8,149.3,100.5,0.541,0.684,0.369,0.398,0.412,0.356,86.0,400.6000000000001,1083.79,753.7799999999999,1422.4799999999998,393.25,516.37,277.31000000000006,961.3599999999999,670.3100000000001,238.34,138.0,290.61999999999995,572.1499999999999,3107.66,711.2,150.29999999999998,100.9,0.527,0.677,0.42,0.448,0.41,0.365
122.0,389.8399999999999,1055.37,872.45,1623.1599999999999,489.15000000000003,615.09,302.79,1169.8999999999999,907.4100000000001,249.11,182.89999999999992,437.6600000000001,724.55,3390.099999999999,809.8,178.6,99.6,0.539,0.659,0.452,0.431,0.432,0.366,83.0,461.9399999999999,1271.48,1684.0899999999995,3394.1000000000004,871.1699999999997,1100.6299999999999,425.43,1796.9499999999998,1080.42,368.98999999999995,204.78,676.15,974.25,5640.42,1031.2000000000003,230.10000000000002,100.3,0.496,0.627,0.408,0.392,0.368,0.351
112.0,351.62000000000006,941.67,951.87,1881.25,483.94999999999993,679.8300000000002,338.2,1027.8,772.9599999999999,260.09,144.07999999999998,393.37999999999994,675.9799999999999,3436.6999999999994,761.6,149.1,103.9,0.504,0.674,0.375,0.404,0.395,0.378,132.0,535.5399999999998,1569.4399999999998,836.8,1519.6299999999999,476.76000000000005,659.99,428.41,1215.8700000000001,641.9500000000002,283.78,188.08999999999997,359.03,923.0799999999999,3747.530000000001,725.3999999999997,126.30000000000003,101.6,0.551,0.67,0.4,0.415,0.452,0.356
109.0,393.69,1011.5400000000001,778.2299999999999,1427.5799999999997,405.01,517.8,266.36999999999995,1025.46,801.38,234.97,186.78,388.54,613.8499999999999,3147.7799999999997,713.0,163.20000000000002,102.8,0.557,0.703,0.433,0.477,0.458,0.385,112.0,446.08,1318.9,970.5299999999999,1855.6200000000003,647.5200000000002,897.41,346.5300000000001,1250.7400000000002,907.33,247.55000000000007,132.52,529.24,692.04,3921.4599999999996,838.0000000000001,169.20000000000002,99.1,0.524,0.677,0.4,0.397,0.371,0.34
110.0,251.02999999999997,764.93,845.85,1646.1499999999999,407.25000000000006,611.1800000000002,343.7499999999999,946.05,685.26,228.81000000000003,138.47,369.46000000000004,609.4000000000001,2852.11,533.8,116.19999999999999,99.0,0.51,0.637,0.362,0.372,0.393,0.348,100.0,397.24,1216.0399999999997,1070.3200000000002,2086.57,609.6699999999998,806.8999999999999,378.4300000000001,1355.97,897.1600000000001,391.31999999999994,196.78,535.6100000000001,951.0899999999999,3932.98,787.9999999999999,193.5,96.6,0.525,0.656,0.407,0.44,0.4,0.329
100.0,517.15,1535.97,1525.6400000000003,2965.43,915.0200000000003,1177.9299999999996,479.02000000000004,1607.1200000000008,1196.31,425.93000000000006,264.03000000000003,684.2199999999999,1161.5900000000001,5501.2,1134.9999999999998,216.90000000000006,100.8,0.505,0.643,0.419,0.39,0.393,0.342,87.0,421.31000000000006,1212.53,1201.8700000000003,2390.2099999999996,724.5100000000002,923.52,395.98,1239.6700000000003,1008.77,351.37999999999994,194.35000000000002,497.65999999999997,774.7700000000001,4399.850000000001,909.0,182.9,103.1,0.504,0.66,0.391,0.395,0.388,0.351
113.0,371.76,1126.6200000000001,1078.4199999999998,2068.05,513.63,727.9700000000001,395.64000000000004,1321.0399999999997,928.7700000000002,291.24999999999994,199.92,535.5400000000002,798.9799999999999,3792.899999999999,801.5999999999998,199.29999999999998,98.1,0.541,0.677,0.387,0.372,0.419,0.333,97.0,371.84000000000003,1063.1899999999998,828.72,1638.6,415.65,615.9499999999999,314.78000000000003,1034.88,755.74,235.72,147.92,436.03999999999996,615.33,3176.8,667.9999999999999,163.59999999999997,97.4,0.509,0.637,0.427,0.375,0.364,0.349
117.0,363.5200000000001,1156.5,1210.22,2546.72,750.2900000000001,1002.88,462.7699999999999,1408.73,997.7900000000002,285.69,214.03,581.64,842.3599999999999,4267.49,915.0,214.4,103.3,0.479,0.603,0.345,0.386,0.385,0.34,131.0,290.90999999999997,827.9600000000002,756.96,1495.61,395.1600000000001,502.3599999999999,263.49,922.22,705.1200000000001,183.63,146.43000000000004,326.77,496.74,2776.32,627.2000000000002,150.8,100.2,0.509,0.674,0.422,0.384,0.401,0.356
119.0,250.45000000000005,712.6699999999997,877.15,1656.5799999999995,436.6699999999999,561.02,369.15999999999997,1003.48,507.21999999999997,182.46,138.62,338.08000000000004,586.08,2946.29,643.3999999999999,146.2,101.4,0.523,0.621,0.404,0.454,0.428,0.359,109.0,464.72999999999996,1419.0399999999997,1338.84,2501.6100000000006,777.8399999999999,1068.49,467.19000000000005,1607.5199999999998,1072.42,375.7300000000001,215.93000000000004,632.38,983.41,4863.11,998.5999999999999,227.69999999999993,96.6,0.543,0.698,0.403,0.386,0.393,0.341
92.0,393.69,1011.5400000000001,778.2299999999999,1427.5799999999997,405.01,517.8,266.36999999999995,1025.46,801.38,234.97,186.78,388.54,613.8499999999999,3147.7799999999997,713.0,163.20000000000002,102.8,0.557,0.703,0.433,0.477,0.458,0.385,104.0,250.67999999999998,633.6899999999999,714.4300000000001,1377.17,355.74999999999994,442.84,229.87999999999997,835.5799999999999,511.01000000000016,131.88,115.8,259.59999999999997,428.5,2542.6900000000005,564.4,129.7,99.0,0.513,0.68,0.457,0.436,0.431,0.392
112.0,400.6000000000001,1083.79,753.7799999999999,1422.4799999999998,393.25,516.37,277.31000000000006,961.3599999999999,670.3100000000001,238.34,138.0,290.61999999999995,572.1499999999999,3107.66,711.2,150.29999999999998,100.9,0.527,0.677,0.42,0.448,0.41,0.365,117.0,246.34000000000003,713.66,659.2600000000001,1308.4299999999996,396.43999999999994,511.24999999999994,255.98,877.6100000000001,512.3,175.13,126.39,263.37,505.25,2445.27,586.1999999999999,131.79999999999998,97.9,0.507,0.625,0.387,0.44,0.401,0.351
102.0,472.16,1312.7600000000002,1188.0200000000002,2491.45,745.9899999999998,927.4599999999997,466.96000000000004,1449.3700000000001,953.54,318.59,109.92,576.8699999999998,909.6,4534.280000000001,959.4000000000004,172.5,99.6,0.488,0.619,0.39,0.411,0.387,0.355,113.0,387.50999999999993,1093.2699999999998,690.62,1400.86,411.49999999999994,549.1200000000001,319.78,975.4599999999998,572.1,216.06,124.13000000000001,324.2599999999999,619.96,2942.6899999999996,630.8000000000001,137.89999999999998,98.1,0.5,0.638,0.396,0.365,0.419,0.348
94.0,279.50000000000006,792.3800000000001,687.5899999999999,1234.9899999999998,459.46,632.1500000000001,298.3,957.1,665.5200000000001,200.85,158.72000000000006,370.24000000000007,541.9100000000001,2667.9900000000002,643.8,149.3,100.5,0.541,0.684,0.369,0.398,0.412,0.356,121.0,283.19999999999993,755.3900000000001,854.0599999999998,1661.8200000000002,456.03000000000003,593.6700000000001,263.59,925.69,706.9699999999999,241.78,138.75999999999996,371.76000000000005,556.4899999999998,3022.4299999999994,633.2,145.59999999999997,98.3,0.517,0.651,0.407,0.416,0.414,0.374
114.0,397.24,1216.0399999999997,1070.3200000000002,2086.57,609.6699999999998,806.8999999999999,378.4300000000001,1355.97,897.1600000000001,391.31999999999994,196.78,535.6100000000001,951.0899999999999,3932.98,787.9999999999999,193.5,96.6,0.525,0.656,0.407,0.44,0.4,0.329,119.0,548.0400000000001,1534.6100000000001,1404.82,2732.0900000000006,1029.1199999999997,1322.04,548.1600000000001,1790.5300000000004,1195.3600000000001,385.4199999999999,272.84000000000003,685.0999999999999,1114.6899999999996,5491.5,1149.6000000000001,224.79999999999995,103.2,0.529,0.696,0.401,0.401,0.401,0.359
127.0,362.8599999999999,938.0400000000001,907.8500000000001,1836.2700000000002,664.2199999999999,855.22,327.45,1122.2900000000004,757.1200000000001,222.67999999999998,143.23,425.09999999999997,809.84,3573.0499999999993,805.5999999999999,132.70000000000002,101.7,0.507,0.638,0.397,0.426,0.385,0.388,119.0,344.2800000000001,962.7600000000001,781.76,1471.28,430.28000000000003,589.8999999999999,372.24000000000007,1032.92,554.45,227.56000000000003,146.75999999999996,402.41,707.05,3027.8599999999997,718.5999999999999,149.6,103.3,0.518,0.64,0.356,0.374,0.374,0.352
88.0,446.08,1318.9,970.5299999999999,1855.6200000000003,647.5200000000002,897.41,346.5300000000001,1250.7400000000002,907.33,247.55000000000007,132.52,529.24,692.04,3921.4599999999996,838.0000000000001,169.20000000000002,99.1,0.524,0.677,0.4,0.397,0.371,0.34,98.0,517.15,1535.97,1525.6400000000003,2965.43,915.0200000000003,1177.9299999999996,479.02000000000004,1607.1200000000008,1196.31,425.93000000000006,264.03000000000003,684.2199999999999,1161.5900000000001,5501.2,1134.9999999999998,216.90000000000006,100.8,0.505,0.643,0.419,0.39,0.393,0.342
98.0,282.53000000000003,837.3,798.83,1526.34,421.52,562.0299999999999,314.21999999999997,919.0000000000001,706.5399999999998,206.43999999999997,116.91999999999999,346.40999999999997,533.9200000000001,2878.5499999999997,641.0000000000001,126.4,97.7,0.527,0.674,0.407,0.457,0.394,0.351,104.0,456.59,1288.5,746.2400000000001,1417.2600000000002,422.21,531.0199999999999,268.07000000000005,1152.6699999999998,757.9300000000001,226.95999999999992,155.79999999999998,370.31999999999994,568.0400000000001,3299.2399999999993,794.4000000000001,220.4,98.2,0.565,0.698,0.346,0.424,0.389,0.353
126.0,250.67999999999998,633.6899999999999,714.4300000000001,1377.17,355.74999999999994,442.84,229.87999999999997,835.5799999999999,511.01000000000016,131.88,115.8,259.59999999999997,428.5,2542.6900000000005,564.4,129.7,99.0,0.513,0.68,0.457,0.436,0.431,0.392,140.0,392.9899999999999,1145.4000000000003,1190.3200000000004,2238.79,708.0999999999999,918.5200000000001,442.89,1457.8700000000001,879.3199999999997,270.15000000000003,217.18000000000004,513.58,780.6699999999998,4262.53,876.3999999999997,198.29999999999998,98.7,0.536,0.674,0.423,0.447,0.344,0.344
113.0,251.02999999999997,764.93,845.85,1646.1499999999999,407.25000000000006,611.1800000000002,343.7499999999999,946.05,685.26,228.81000000000003,138.47,369.46000000000004,609.4000000000001,2852.11,533.8,116.19999999999999,99.0,0.51,0.637,0.362,0.372,0.393,0.348,117.0,351.62000000000006,941.67,951.87,1881.25,483.94999999999993,679.8300000000002,338.2,1027.8,772.9599999999999,260.09,144.07999999999998,393.37999999999994,675.9799999999999,3436.6999999999994,761.6,149.1,103.9,0.504,0.674,0.375,0.404,0.395,0.378
93.0,389.8399999999999,1055.37,872.45,1623.1599999999999,489.15000000000003,615.09,302.79,1169.8999999999999,907.4100000000001,249.11,182.89999999999992,437.6600000000001,724.55,3390.099999999999,809.8,178.6,99.6,0.539,0.659,0.452,0.431,0.432,0.366,91.0,290.90999999999997,827.9600000000002,756.96,1495.61,395.1600000000001,502.3599999999999,263.49,922.22,705.1200000000001,183.63,146.43000000000004,326.77,496.74,2776.32,627.2000000000002,150.8,100.2,0.509,0.674,0.422,0.384,0.401,0.356
118.0,362.8599999999999,938.0400000000001,907.8500000000001,1836.2700000000002,664.2199999999999,855.22,327.45,1122.2900000000004,757.1200000000001,222.67999999999998,143.23,425.09999999999997,809.84,3573.0499999999993,805.5999999999999,132.70000000000002,101.7,0.507,0.638,0.397,0.426,0.385,0.388,125.0,464.72999999999996,1419.0399999999997,1338.84,2501.6100000000006,777.8399999999999,1068.49,467.19000000000005,1607.5199999999998,1072.42,375.7300000000001,215.93000000000004,632.38,983.41,4863.11,998.5999999999999,227.69999999999993,96.6,0.543,0.698,0.403,0.386,0.393,0.341
104.0,356.67,1028.3,743.5100000000001,1436.84,554.3700000000002,760.41,314.50999999999993,1022.14,595.09,179.27999999999997,119.16,375.46000000000004,650.5,3105.89,702.6000000000001,139.5,100.2,0.513,0.639,0.373,0.423,0.366,0.353,92.0,371.84000000000003,1063.1899999999998,828.72,1638.6,415.65,615.9499999999999,314.78000000000003,1034.88,755.74,235.72,147.92,436.03999999999996,615.33,3176.8,667.9999999999999,163.59999999999997,97.4,0.509,0.637,0.427,0.375,0.364,0.349
118.0,250.45000000000005,712.6699999999997,877.15,1656.5799999999995,436.6699999999999,561.02,369.15999999999997,1003.48,507.21999999999997,182.46,138.62,338.08000000000004,586.08,2946.29,643.3999999999999,146.2,101.4,0.523,0.621,0.404,0.454,0.428,0.359,114.0,363.5200000000001,1156.5,1210.22,2546.72,750.2900000000001,1002.88,462.7699999999999,1408.73,997.7900000000002,285.69,214.03,581.64,842.3599999999999,4267.49,915.0,214.4,103.3,0.479,0.603,0.345,0.386,0.385,0.34
109.0,283.19999999999993,755.3900000000001,854.0599999999998,1661.8200000000002,456.03000000000003,593.6700000000001,263.59,925.69,706.9699999999999,241.78,138.75999999999996,371.76000000000005,556.4899999999998,3022.4299999999994,633.2,145.59999999999997,98.3,0.517,0.651,0.407,0.416,0.414,0.374,127.0,246.34000000000003,713.66,659.2600000000001,1308.4299999999996,396.43999999999994,511.24999999999994,255.98,877.6100000000001,512.3,175.13,126.39,263.37,505.25,2445.27,586.1999999999999,131.79999999999998,97.9,0.507,0.625,0.387,0.44,0.401,0.351
120.0,392.9899999999999,1145.4000000000003,1190.3200000000004,2238.79,708.0999999999999,918.5200000000001,442.89,1457.8700000000001,879.3199999999997,270.15000000000003,217.18000000000004,513.58,780.6699999999998,4262.53,876.3999999999997,198.29999999999998,98.7,0.536,0.674,0.423,0.447,0.344,0.344,121.0,548.0400000000001,1534.6100000000001,1404.82,2732.0900000000006,1029.1199999999997,1322.04,548.1600000000001,1790.5300000000004,1195.3600000000001,385.4199999999999,272.84000000000003,685.0999999999999,1114.6899999999996,5491.5,1149.6000000000001,224.79999999999995,103.2,0.529,0.696,0.401,0.401,0.401,0.359
124.0,389.8399999999999,1055.37,872.45,1623.1599999999999,489.15000000000003,615.09,302.79,1169.8999999999999,907.4100000000001,249.11,182.89999999999992,437.6600000000001,724.55,3390.099999999999,809.8,178.6,99.6,0.539,0.659,0.452,0.431,0.432,0.366,108.0,344.2800000000001,962.7600000000001,781.76,1471.28,430.28000000000003,589.8999999999999,372.24000000000007,1032.92,554.45,227.56000000000003,146.75999999999996,402.41,707.05,3027.8599999999997,718.5999999999999,149.6,103.3,0.518,0.64,0.356,0.374,0.374,0.352
117.0,363.5200000000001,1156.5,1210.22,2546.72,750.2900000000001,1002.88,462.7699999999999,1408.73,997.7900000000002,285.69,214.03,581.64,842.3599999999999,4267.49,915.0,214.4,103.3,0.479,0.603,0.345,0.386,0.385,0.34,109.0,400.6000000000001,1083.79,753.7799999999999,1422.4799999999998,393.25,516.37,277.31000000000006,961.3599999999999,670.3100000000001,238.34,138.0,290.61999999999995,572.1499999999999,3107.66,711.2,150.29999999999998,100.9,0.527,0.677,0.42,0.448,0.41,0.365
116.0,397.24,1216.0399999999997,1070.3200000000002,2086.57,609.6699999999998,806.8999999999999,378.4300000000001,1355.97,897.1600000000001,391.31999999999994,196.78,535.6100000000001,951.0899999999999,3932.98,787.9999999999999,193.5,96.6,0.525,0.656,0.407,0.44,0.4,0.329,124.0,461.9399999999999,1271.48,1684.0899999999995,3394.1000000000004,871.1699999999997,1100.6299999999999,425.43,1796.9499999999998,1080.42,368.98999999999995,204.78,676.15,974.25,5640.42,1031.2000000000003,230.10000000000002,100.3,0.496,0.627,0.408,0.392,0.368,0.351
109.0,371.76,1126.6200000000001,1078.4199999999998,2068.05,513.63,727.9700000000001,395.64000000000004,1321.0399999999997,928.7700000000002,291.24999999999994,199.92,535.5400000000002,798.9799999999999,3792.899999999999,801.5999999999998,199.29999999999998,98.1,0.541,0.677,0.387,0.372,0.419,0.333,105.0,472.16,1312.7600000000002,1188.0200000000002,2491.45,745.9899999999998,927.4599999999997,466.96000000000004,1449.3700000000001,953.54,318.59,109.92,576.8699999999998,909.6,4534.280000000001,959.4000000000004,172.5,99.6,0.488,0.619,0.39,0.411,0.387,0.355
124.0,387.50999999999993,1093.2699999999998,690.62,1400.86,411.49999999999994,549.1200000000001,319.78,975.4599999999998,572.1,216.06,124.13000000000001,324.2599999999999,619.96,2942.6899999999996,630.8000000000001,137.89999999999998,98.1,0.5,0.638,0.396,0.365,0.419,0.348,126.0,535.5399999999998,1569.4399999999998,836.8,1519.6299999999999,476.76000000000005,659.99,428.41,1215.8700000000001,641.9500000000002,283.78,188.08999999999997,359.03,923.0799999999999,3747.530000000001,725.3999999999997,126.30000000000003,101.6,0.551,0.67,0.4,0.415,0.452,0.356
100.0,250.45000000000005,712.6699999999997,877.15,1656.5799999999995,436.6699999999999,561.02,369.15999999999997,1003.48,507.21999999999997,182.46,138.62,338.08000000000004,586.08,2946.29,643.3999999999999,146.2,101.4,0.523,0.621,0.404,0.454,0.428,0.359,143.0,456.59,1288.5,746.2400000000001,1417.2600000000002,422.21,531.0199999999999,268.07000000000005,1152.6699999999998,757.9300000000001,226.95999999999992,155.79999999999998,370.31999999999994,568.0400000000001,3299.2399999999993,794.4000000000001,220.4,98.2,0.565,0.698,0.346,0.424,0.389,0.353
103.0,282.53000000000003,837.3,798.83,1526.34,421.52,562.0299999999999,314.21999999999997,919.0000000000001,706.5399999999998,206.43999999999997,116.91999999999999,346.40999999999997,533.9200000000001,2878.5499999999997,641.0000000000001,126.4,97.7,0.527,0.674,0.407,0.457,0.394,0.351,101.0,421.31000000000006,1212.53,1201.8700000000003,2390.2099999999996,724.5100000000002,923.52,395.98,1239.6700000000003,1008.77,351.37999999999994,194.35000000000002,497.65999999999997,774.7700000000001,4399.850000000001,909.0,182.9,103.1,0.504,0.66,0.391,0.395,0.388,0.351
113.0,356.67,1028.3,743.5100000000001,1436.84,554.3700000000002,760.41,314.50999999999993,1022.14,595.09,179.27999999999997,119.16,375.46000000000004,650.5,3105.89,702.6000000000001,139.5,100.2,0.513,0.639,0.373,0.423,0.366,0.353,119.0,446.08,1318.9,970.5299999999999,1855.6200000000003,647.5200000000002,897.41,346.5300000000001,1250.7400000000002,907.33,247.55000000000007,132.52,529.24,692.04,3921.4599999999996,838.0000000000001,169.20000000000002,99.1,0.524,0.677,0.4,0.397,0.371,0.34
104.0,517.15,1535.97,1525.6400000000003,2965.43,915.0200000000003,1177.9299999999996,479.02000000000004,1607.1200000000008,1196.31,425.93000000000006,264.03000000000003,684.2199999999999,1161.5900000000001,5501.2,1134.9999999999998,216.90000000000006,100.8,0.505,0.643,0.419,0.39,0.393,0.342,103.0,250.67999999999998,633.6899999999999,714.4300000000001,1377.17,355.74999999999994,442.84,229.87999999999997,835.5799999999999,511.01000000000016,131.88,115.8,259.59999999999997,428.5,2542.6900000000005,564.4,129.7,99.0,0.513,0.68,0.457,0.436,0.431,0.392
119.0,351.62000000000006,941.67,951.87,1881.25,483.94999999999993,679.8300000000002,338.2,1027.8,772.9599999999999,260.09,144.07999999999998,393.37999999999994,675.9799999999999,3436.6999999999994,761.6,149.1,103.9,0.504,0.674,0.375,0.404,0.395,0.378,110.0,279.50000000000006,792.3800000000001,687.5899999999999,1234.9899999999998,459.46,632.1500000000001,298.3,957.1,665.5200000000001,200.85,158.72000000000006,370.24000000000007,541.9100000000001,2667.9900000000002,643.8,149.3,100.5,0.541,0.684,0.369,0.398,0.412,0.356
123.0,251.02999999999997,764.93,845.85,1646.1499999999999,407.25000000000006,611.1800000000002,343.7499999999999,946.05,685.26,228.81000000000003,138.47,369.46000000000004,609.4000000000001,2852.11,533.8,116.19999999999999,99.0,0.51,0.637,0.362,0.372,0.393,0.348,95.0,393.69,1011.5400000000001,778.2299999999999,1427.5799999999997,405.01,517.8,266.36999999999995,1025.46,801.38,234.97,186.78,388.54,613.8499999999999,3147.7799999999997,713.0,163.20000000000002,102.8,0.557,0.703,0.433,0.477,0.458,0.385
112.0,421.31000000000006,1212.53,1201.8700000000003,2390.2099999999996,724.5100000000002,923.52,395.98,1239.6700000000003,1008.77,351.37999999999994,194.35000000000002,497.65999999999997,774.7700000000001,4399.850000000001,909.0,182.9,103.1,0.504,0.66,0.391,0.395,0.388,0.351,102.0,356.67,1028.3,743.5100000000001,1436.84,554.3700000000002,760.41,314.50999999999993,1022.14,595.09,179.27999999999997,119.16,375.46000000000004,650.5,3105.89,702.6000000000001,139.5,100.2,0.513,0.639,0.373,0.423,0.366,0.353
107.0,517.15,1535.97,1525.6400000000003,2965.43,915.0200000000003,1177.9299999999996,479.02000000000004,1607.1200000000008,1196.31,425.93000000000006,264.03000000000003,684.2199999999999,1161.5900000000001,5501.2,1134.9999999999998,216.90000000000006,100.8,0.505,0.643,0.419,0.39,0.393,0.342,112.0,362.8599999999999,938.0400000000001,907.8500000000001,1836.2700000000002,664.2199999999999,855.22,327.45,1122.2900000000004,757.1200000000001,222.67999999999998,143.23,425.09999999999997,809.84,3573.0499999999993,805.5999999999999,132.70000000000002,101.7,0.507,0.638,0.397,0.426,0.385,0.388
