Season,Team,Player,Position,MP,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,OFE,DFE
2019,Charlotte Hornets,Michael Kidd-Gilchrist,PF,18.4,0.3,0.7,2.2,4.5,1.5,1.9,1.4,2.5,1.0,0.5,0.6,0.7,2.4,6.7,1.847826086956522,0.3152173913043479
2019,Charlotte Hornets,Tony Parker,PG,17.9,0.2,0.9,3.6,7.4,1.6,2.2,0.3,1.2,3.7,0.4,0.1,1.3,0.9,9.5,2.9608938547486034,0.19553072625698326
2019,Charlotte Hornets,Dwayne Bacon,SG,17.7,0.9,2.0,2.0,4.0,0.8,1.1,0.2,1.9,1.1,0.3,0.1,0.4,1.7,7.3,2.1242937853107344,0.09604519774011296
2019,Charlotte Hornets,Malik Monk,SG,17.2,1.5,4.5,1.6,3.5,1.2,1.4,0.2,1.7,1.6,0.5,0.3,1.2,1.5,8.9,2.2790697674418605,0.27325581395348836
2019,Charlotte Hornets,Frank Kaminsky,C,16.1,1.1,3.0,1.9,3.4,1.7,2.3,0.8,2.6,1.3,0.3,0.3,0.9,1.4,8.6,2.695652173913043,0.47204968944099385
2019,Charlotte Hornets,Devonte' Graham,PG,14.7,0.7,2.6,0.9,2.1,0.8,1.0,0.2,1.2,2.6,0.5,0.0,0.7,1.0,4.7,1.9455782312925172,0.19047619047619047
2019,Charlotte Hornets,Bismack Biyombo,C,14.5,0.0,0.0,1.6,2.9,1.1,1.7,1.5,3.1,0.6,0.2,0.8,0.6,1.9,4.4,1.5724137931034485,0.7241379310344828
2019,Charlotte Hornets,Willy Hernangómez,C,14.0,0.3,0.7,2.4,4.4,1.7,2.5,2.0,3.3,1.0,0.3,0.3,1.0,1.7,7.3,2.6714285714285713,0.6357142857142856
2019,Charlotte Hornets,Shelvin Mack,PG,10.5,0.0,0.5,0.5,3.0,1.3,2.3,0.0,0.5,0.3,0.5,0.0,1.0,0.8,2.3,-0.4190476190476189,0.09523809523809523
2019,Charlotte Hornets,J.P. Macura,SG,8.5,0.0,2.0,1.5,2.5,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,3.0,1.411764705882353,0.7058823529411765
2019,Charlotte Hornets,Joe Chealey,PG,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.25,-0.625
2019,Miami Heat,Justise Winslow,SF,29.7,1.5,3.9,3.5,7.5,1.3,2.1,1.0,4.4,4.3,1.1,0.3,2.2,2.7,12.6,2.2356902356902353,0.4410774410774411
2019,Miami Heat,Goran Dragić,PG,27.5,1.6,4.6,3.4,7.5,2.2,2.8,0.6,2.5,4.8,0.8,0.1,2.0,2.3,13.7,2.690909090909091,0.14909090909090914
2019,Miami Heat,Dwyane Wade,SG,26.2,1.2,3.6,4.6,9.7,2.3,3.2,1.0,3.0,4.2,0.8,0.5,2.3,1.6,15.0,2.8320610687022905,0.4885496183206107
2019,Miami Heat,Dion Waiters,SG,25.9,2.5,6.6,2.0,4.3,0.5,1.0,0.2,2.5,2.8,0.7,0.2,1.5,1.6,12.0,2.2625482625482625,0.3011583011583011
2019,Miami Heat,Tyler Johnson,PG,25.5,1.6,4.6,2.3,4.5,1.4,2.0,0.4,2.3,2.5,0.9,0.5,1.4,1.6,10.8,2.0941176470588236,0.415686274509804
2019,Miami Heat,Rodney McGruder,SG,23.5,1.2,3.4,1.6,3.6,0.8,1.1,0.9,2.7,1.7,0.5,0.2,1.0,1.7,7.6,1.557446808510638,0.2936170212765958
2019,Miami Heat,Bam Adebayo,C,23.3,0.0,0.2,3.4,5.7,2.0,2.8,2.0,5.3,2.2,0.9,0.8,1.5,2.5,8.9,2.137339055793991,0.8798283261802575
2019,Miami Heat,Hassan Whiteside,C,23.3,0.0,0.2,5.4,9.2,1.5,3.4,3.6,7.8,0.8,0.6,1.9,1.3,2.7,12.3,2.4978540772532196,1.5665236051502145
2019,Miami Heat,Kelly Olynyk,PF,22.9,1.4,4.0,1.9,3.1,1.9,2.3,0.9,3.8,1.8,0.7,0.5,1.4,2.3,10.0,2.2183406113537116,0.519650655021834
2019,Miami Heat,Wayne Ellington,SG,21.3,2.3,6.2,0.5,1.2,0.6,0.6,0.2,1.6,1.2,1.0,0.1,0.6,1.6,8.4,1.9154929577464788,0.244131455399061
2019,Miami Heat,James Johnson,PF,21.2,0.9,2.7,2.1,4.2,0.9,1.3,0.4,2.8,2.5,0.6,0.5,1.3,2.1,7.8,1.8962264150943398,0.391509433962264
2019,Miami Heat,Derrick Jones Jr.,SF,19.2,0.5,1.5,2.2,3.9,1.2,2.0,1.6,2.4,0.6,0.8,0.7,0.7,2.1,7.0,1.7395833333333337,0.4947916666666667
2019,Miami Heat,Duncan Robinson,SF,10.7,0.7,2.3,0.5,0.7,0.3,0.4,0.1,1.1,0.3,0.3,0.0,0.3,0.7,3.3,1.3271028037383177,0.25233644859813087
2019,Miami Heat,Udonis Haslem,C,7.4,0.0,1.2,1.1,2.1,0.3,0.4,0.3,2.4,0.2,0.0,0.0,0.3,0.9,2.5,0.810810810810811,0.6891891891891891
2019,Miami Heat,Yante Maten,PF,6.5,0.0,0.5,0.5,1.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.15384615384615385,1.0769230769230769
2019,Miami Heat,Ryan Anderson,PF,4.4,0.2,0.6,0.0,0.3,0.1,0.2,0.4,0.5,0.2,0.1,0.0,0.2,0.2,0.7,0.5454545454545455,0.36363636363636365
2019,Miami Heat,Emanuel Terry,PF,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,0.0
2019,Washington Wizards,John Wall,PG,34.5,1.6,5.3,6.1,12.0,3.8,5.5,0.5,3.2,8.7,1.5,0.9,3.8,2.2,20.7,3.368115942028985,0.5217391304347826
2019,Washington Wizards,Trevor Ariza,SF,34.1,2.2,6.9,2.6,5.0,2.2,2.8,0.8,4.5,3.8,1.2,0.3,1.6,2.0,14.1,2.1700879765395893,0.5161290322580644
2019,Washington Wizards,Otto Porter Jr.,SF,29.0,1.6,4.3,3.3,6.5,1.2,1.6,1.0,4.7,2.0,1.6,0.5,1.0,1.9,12.6,2.1517241379310343,0.7896551724137933
2019,Washington Wizards,Bobby Portis,PF,27.4,1.7,4.3,3.9,8.5,1.4,1.7,2.3,6.4,1.5,0.9,0.4,1.6,3.0,14.3,2.3284671532846715,0.7007299270072994
2019,Washington Wizards,Jabari Parker,PF,27.3,1.0,3.2,5.0,8.2,2.1,3.0,1.5,5.7,2.7,0.9,0.6,2.7,2.3,15.0,2.6300366300366305,0.7875457875457875
2019,Washington Wizards,Jeff Green,PF,27.2,1.4,4.2,2.8,4.8,2.4,2.7,0.7,3.3,1.8,0.6,0.5,1.3,2.1,12.3,2.2426470588235294,0.3786764705882352
2019,Washington Wizards,Tomáš Satoranský,PG,27.1,0.8,2.0,2.4,4.6,1.6,2.0,1.0,2.5,5.0,1.0,0.2,1.5,2.2,8.9,2.3394833948339486,0.24354243542435428
2019,Washington Wizards,Markieff Morris,PF,26.0,1.4,4.2,2.8,5.4,1.7,2.1,1.2,3.9,1.8,0.7,0.6,1.4,3.4,11.5,2.0846153846153843,0.2923076923076922
2019,Washington Wizards,Kelly Oubre Jr.,SF,26.0,1.4,4.6,3.1,6.0,2.3,2.9,0.8,3.6,0.7,0.9,0.7,1.0,2.4,12.9,2.076923076923077,0.5153846153846153
2019,Washington Wizards,Dwight Howard,C,25.6,0.0,0.0,4.8,7.7,3.2,5.3,2.7,6.6,0.4,0.8,0.4,1.8,3.8,12.8,2.265625,0.6015624999999999
2019,Washington Wizards,Austin Rivers,SG,23.6,1.1,3.7,1.5,3.0,0.9,1.6,0.3,2.1,2.0,0.6,0.3,1.2,2.5,7.2,1.3983050847457625,0.0805084745762712
2019,Washington Wizards,Thomas Bryant,C,20.8,0.5,1.4,3.8,5.6,1.5,1.9,1.6,4.7,1.3,0.3,0.9,0.8,1.8,10.5,2.8269230769230766,0.9038461538461539
2019,Washington Wizards,Sam Dekker,PF,16.3,0.4,1.3,2.2,4.2,0.5,0.9,1.2,1.9,1.0,0.7,0.2,0.5,0.9,6.1,1.8650306748466257,0.5460122699386502
2019,Washington Wizards,Chasson Randle,PG,15.2,0.9,2.3,0.9,2.1,0.9,1.3,0.2,0.9,2.0,0.5,0.1,0.9,1.9,5.5,2.0,-0.1381578947368421
2019,Washington Wizards,Ian Mahinmi,C,14.6,0.1,0.5,1.3,2.6,1.2,1.8,1.4,2.4,0.7,0.7,0.5,0.6,2.5,4.1,1.3835616438356164,0.3630136986301368
2019,Washington Wizards,Troy Brown Jr.,SF,14.0,0.4,1.3,1.4,3.2,0.6,0.9,0.7,2.1,1.5,0.4,0.1,0.6,1.1,4.8,1.7571428571428573,0.43571428571428583
2019,Washington Wizards,Devin Robinson,SF,13.6,0.0,0.3,2.7,4.3,1.3,2.0,0.9,2.0,0.9,0.6,0.9,0.3,1.6,6.7,2.6911764705882355,0.7941176470588234
2019,Washington Wizards,Wesley Johnson,SF,13.1,0.5,2.2,0.3,1.2,0.6,0.8,0.2,1.3,0.6,0.2,0.4,0.5,1.5,2.8,0.5954198473282442,0.16030534351145048
2019,Washington Wizards,Jordan McRae,SG,12.3,0.4,1.3,1.9,3.5,1.0,1.3,0.2,1.3,1.1,0.5,0.3,0.6,1.0,5.9,2.3739837398373984,0.4552845528455284
2019,Washington Wizards,Ron Baker,SG,11.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3,0.3,0.5,0.5,0.0,-0.35398230088495575,0.5044247787610618
2019,Washington Wizards,Jason Smith,C,10.8,0.3,0.8,0.9,2.3,0.8,1.0,0.9,2.2,1.0,0.1,0.4,0.6,1.8,3.7,1.7222222222222223,0.33333333333333326
2019,Washington Wizards,Gary Payton II,PG,5.3,0.3,0.7,1.3,2.0,0.0,0.0,0.3,0.3,1.3,1.0,0.3,0.3,0.7,3.7,4.6415094339622645,1.150943396226415
2019,Washington Wizards,John Jenkins,SG,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.5,3.3714285714285714,0.34285714285714286
2019,Washington Wizards,Okaro White,PF,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0999999999999999,0.6
2019,Atlanta Hawks,John Collins,PF,30.0,0.9,2.6,6.7,11.0,3.3,4.4,3.6,6.2,2.0,0.4,0.6,2.0,3.3,19.5,3.32,0.5166666666666667
2019,Atlanta Hawks,Taurean Prince,SF,28.2,2.2,5.7,2.5,5.1,1.7,2.1,0.4,3.2,2.1,1.0,0.3,1.8,2.6,13.5,2.2127659574468086,0.2907801418439717
2019,Atlanta Hawks,Kevin Huerter,SG,27.3,1.8,4.7,1.9,4.1,0.5,0.7,0.8,2.5,2.9,0.9,0.3,1.5,2.1,9.7,1.8681318681318682,0.2673992673992674
2019,Atlanta Hawks,Dewayne Dedmon,C,25.1,1.3,3.4,2.8,4.8,1.4,1.8,1.6,5.9,1.4,1.1,1.1,1.3,3.3,10.8,2.1593625498007967,0.8964143426294823
2019,Atlanta Hawks,Kent Bazemore,SG,24.5,1.4,4.5,2.7,5.8,1.9,2.6,0.6,3.3,2.3,1.3,0.6,1.8,2.5,11.6,2.0489795918367344,0.5428571428571429
2019,Atlanta Hawks,DeAndre' Bembry,SG,23.5,0.6,2.1,2.7,5.4,1.1,1.7,0.7,3.7,2.5,1.3,0.5,1.7,2.3,8.4,1.6851063829787232,0.6425531914893617
2019,Atlanta Hawks,Alex Len,C,20.1,1.0,2.6,3.2,5.8,1.8,2.8,2.1,3.5,1.1,0.4,0.9,1.3,2.6,11.1,2.6368159203980097,0.527363184079602
2019,Atlanta Hawks,Jeremy Lin,PG,19.7,0.9,2.6,2.7,5.0,2.8,3.3,0.3,2.0,3.5,0.7,0.1,1.9,1.9,10.7,3.025380710659898,0.17766497461928935
2019,Atlanta Hawks,Vince Carter,PF,17.5,1.6,4.2,1.0,2.0,0.6,0.9,0.4,2.1,1.1,0.6,0.4,0.6,1.9,7.4,2.0800000000000005,0.3257142857142858
2019,Atlanta Hawks,Omari Spellman,PF,17.5,1.0,2.8,1.2,2.5,0.7,1.0,1.6,2.7,1.0,0.6,0.5,0.7,1.5,5.9,1.702857142857143,0.6228571428571428
2019,Atlanta Hawks,Alex Poythress,PF,14.5,0.4,1.1,1.5,2.8,0.9,1.4,1.4,2.2,0.8,0.2,0.5,0.6,2.2,5.1,1.8206896551724137,0.20689655172413793
2019,Atlanta Hawks,Deyonta Davis,C,13.1,0.0,0.1,1.7,2.3,0.7,1.1,1.1,2.9,0.6,0.3,0.6,0.3,1.3,4.0,1.8778625954198471,0.8931297709923663
2019,Atlanta Hawks,Jaylen Adams,PG,12.6,0.7,2.2,0.4,1.1,0.2,0.3,0.3,1.4,1.9,0.4,0.1,0.8,1.3,3.2,1.4761904761904758,0.1825396825396826
2019,Atlanta Hawks,Isaac Humphries,C,11.2,0.6,2.2,0.6,2.0,0.0,0.0,0.8,1.4,0.0,0.2,0.0,0.0,1.4,3.0,0.7857142857142857,-0.017857142857142873
2019,Atlanta Hawks,Daniel Hamilton,SG,10.7,0.4,1.2,0.8,1.9,0.2,0.3,0.5,1.9,1.2,0.3,0.1,0.8,1.0,3.0,1.3457943925233646,0.4859813084112149
2019,Atlanta Hawks,Justin Anderson,SF,9.6,0.5,1.6,0.8,1.7,0.5,0.7,0.5,1.3,0.5,0.5,0.3,0.5,1.0,3.7,1.6250000000000002,0.5833333333333334
2019,Atlanta Hawks,Miles Plumlee,C,9.6,0.0,0.0,1.8,2.7,0.9,1.7,0.9,1.3,0.9,0.3,0.2,0.6,0.8,4.4,2.604166666666667,0.47916666666666685
2019,Atlanta Hawks,Tyler Dorsey,SG,9.3,0.4,1.4,0.8,1.9,0.6,1.0,0.3,1.3,0.6,0.3,0.0,0.4,0.7,3.3,1.4408602150537633,0.3763440860215054
2019,Atlanta Hawks,B.J. Johnson,SF,7.2,0.5,1.0,0.8,1.7,0.3,0.3,0.3,1.0,0.0,0.3,0.0,0.3,0.5,3.5,2.0833333333333335,0.4583333333333333
2019,Atlanta Hawks,Tyler Zeller,C,5.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.18181818181818182,-0.36363636363636365
2019,Atlanta Hawks,Jordan Sibert,SG,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
2019,Chicago Bulls,Zach LaVine,SG,34.5,1.9,5.1,6.5,12.9,5.0,6.0,0.6,4.0,4.5,1.0,0.4,3.4,2.2,23.7,3.2869565217391306,0.4115942028985507
2019,Chicago Bulls,Otto Porter Jr.,SF,32.8,2.6,5.3,3.9,8.1,1.9,2.1,0.9,4.6,2.7,1.2,0.6,1.7,1.9,17.5,2.743902439024391,0.6371951219512195
2019,Chicago Bulls,Lauri Markkanen,PF,32.3,2.3,6.4,4.3,8.9,3.3,3.8,1.4,7.6,1.4,0.7,0.6,1.6,2.3,18.7,2.5634674922600618,0.8637770897832815
2019,Chicago Bulls,JaKarr Sampson,SF,31.8,1.3,3.5,6.0,10.0,4.3,5.3,1.3,6.8,1.0,1.0,0.8,1.0,2.0,20.0,3.106918238993711,0.9308176100628931
2019,Chicago Bulls,Kris Dunn,PG,30.2,0.7,2.1,3.9,8.9,1.2,1.5,0.4,3.7,6.0,1.5,0.5,2.3,3.6,11.3,2.172185430463576,0.3245033112582782
2019,Chicago Bulls,Walt Lemon Jr.,PG,27.8,0.3,0.8,6.0,13.7,1.3,1.8,0.7,3.8,5.0,1.8,0.2,1.7,2.3,14.3,2.6474820143884896,0.5791366906474821
2019,Chicago Bulls,Jabari Parker,PF,26.7,0.9,2.9,4.7,9.0,2.0,2.8,1.1,5.1,2.2,0.6,0.4,2.2,2.2,14.3,2.3445692883895135,0.6067415730337077
2019,Chicago Bulls,Wendell Carter Jr.,C,25.2,0.1,0.7,4.0,7.7,2.0,2.5,2.0,5.0,1.8,0.6,1.3,1.5,3.5,10.3,1.9682539682539684,0.6547619047619048
2019,Chicago Bulls,Ryan Arcidiacono,PG,24.2,1.0,2.7,1.3,2.5,1.1,1.3,0.3,2.4,3.3,0.8,0.0,0.8,2.1,6.7,1.8925619834710743,0.16115702479338845
2019,Chicago Bulls,Bobby Portis,PF,24.1,1.2,3.3,4.3,9.0,1.8,2.3,2.1,5.2,1.3,0.5,0.4,1.3,2.8,14.1,2.605809128630705,0.5394190871369294
2019,Chicago Bulls,Wayne Selden,SG,22.9,0.8,2.6,2.2,4.9,1.0,1.5,0.5,2.7,1.7,0.5,0.2,1.3,1.9,8.0,1.4672489082969433,0.25764192139737996
2019,Chicago Bulls,Robin Lopez,C,21.7,0.1,0.4,4.0,6.8,1.2,1.7,1.9,2.0,1.2,0.1,1.1,1.3,1.7,9.5,2.165898617511521,0.4101382488479264
2019,Chicago Bulls,Chandler Hutchison,SF,20.3,0.3,1.1,1.9,3.6,0.5,0.9,0.7,3.5,0.8,0.5,0.1,0.6,1.3,5.2,1.16256157635468,0.5566502463054187
2019,Chicago Bulls,Shaquille Harrison,SG,19.6,0.3,1.2,2.2,4.6,1.1,1.7,0.5,2.6,1.9,1.2,0.4,0.8,1.7,6.5,1.663265306122449,0.6275510204081632
2019,Chicago Bulls,Timothé Luwawu-Cabarrot,SF,18.8,1.1,3.2,1.3,2.8,0.9,1.2,0.2,2.5,0.8,0.5,0.2,0.6,2.0,6.8,1.574468085106383,0.24468085106382975
2019,Chicago Bulls,Cameron Payne,PG,17.3,0.5,1.9,1.7,3.5,0.7,0.8,0.3,1.4,2.7,0.6,0.2,1.1,1.6,5.7,1.861271676300578,0.16184971098265888
2019,Chicago Bulls,Brandon Sampson,SG,15.3,0.8,2.1,1.2,2.2,0.3,0.4,0.2,0.9,0.7,0.6,0.2,0.9,1.4,5.1,1.4379084967320261,0.11764705882352945
2019,Chicago Bulls,Antonio Blakeney,SG,14.5,0.6,1.6,2.3,5.4,0.9,1.3,0.1,1.7,0.7,0.2,0.2,0.6,0.7,7.3,1.9724137931034478,0.4206896551724139
2019,Chicago Bulls,Cristiano Felício,C,12.4,0.0,0.1,1.6,2.9,0.8,1.2,1.3,2.3,0.6,0.2,0.1,0.6,1.2,4.0,1.6290322580645162,0.4193548387096773
2019,Chicago Bulls,Rawle Alkins,SG,12.0,0.3,1.2,1.0,2.7,0.8,1.2,1.1,1.5,1.3,0.1,0.0,0.8,0.7,3.7,1.4000000000000001,0.2583333333333333
2019,Chicago Bulls,Tyler Ulis,PG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Cleveland Cavaliers,Collin Sexton,PG,31.8,1.5,3.6,4.9,11.1,2.6,3.1,0.7,2.2,3.0,0.5,0.1,2.3,2.3,16.7,2.358490566037736,0.0345911949685535
2019,Cleveland Cavaliers,Alec Burks,SG,28.8,1.3,3.5,2.7,6.5,2.3,2.9,0.8,4.7,2.9,0.7,0.5,1.4,1.8,11.6,2.0,0.625
2019,Cleveland Cavaliers,Tristan Thompson,C,27.9,0.0,0.0,4.7,8.8,1.6,2.5,4.0,6.2,2.0,0.7,0.4,1.4,2.1,10.9,2.1146953405017923,0.7777777777777779
2019,Cleveland Cavaliers,Rodney Hood,SG,27.4,1.2,3.4,3.1,6.7,2.3,2.5,0.4,2.1,2.0,0.8,0.1,0.8,2.2,12.2,2.1824817518248176,0.10948905109489059
2019,Cleveland Cavaliers,Jordan Clarkson,SG,27.3,1.8,5.5,4.8,9.1,2.0,2.4,1.0,2.3,2.4,0.7,0.2,1.7,1.4,16.8,2.8644688644688645,0.29304029304029294
2019,Cleveland Cavaliers,Kevin Love,PF,27.2,2.4,6.7,2.5,6.2,4.7,5.2,1.5,9.4,2.2,0.3,0.2,1.9,2.5,17.0,2.882352941176471,1.0477941176470589
2019,Cleveland Cavaliers,Larry Nance Jr.,C,26.8,0.5,1.5,3.2,5.7,1.4,2.0,2.5,5.7,3.2,1.5,0.6,1.4,2.9,9.4,2.156716417910448,0.8246268656716418
2019,Cleveland Cavaliers,George Hill,PG,26.5,1.0,2.2,3.2,6.1,1.3,1.5,0.9,1.2,2.8,0.9,0.1,1.5,2.7,10.8,2.2415094339622645,-0.09433962264150944
2019,Cleveland Cavaliers,Brandon Knight,PG,22.9,1.3,3.6,1.9,4.3,0.7,0.9,0.3,1.5,2.3,0.7,0.1,0.9,1.8,8.5,1.8864628820960698,0.08733624454148473
2019,Cleveland Cavaliers,J.R. Smith,SG,20.2,1.1,3.5,1.4,3.6,0.7,0.9,0.0,1.6,1.9,1.0,0.3,1.0,1.7,6.7,1.4455445544554455,0.31188118811881194
2019,Cleveland Cavaliers,Matthew Dellavedova,PG,19.9,1.1,3.3,1.4,2.9,1.1,1.3,0.2,1.7,4.2,0.3,0.1,1.6,1.8,7.3,2.341708542713568,0.020100502512562745
2019,Cleveland Cavaliers,Cameron Payne,PG,19.6,1.0,2.8,2.0,3.3,1.2,1.8,0.3,1.8,2.6,0.9,0.3,1.2,1.7,8.2,2.377551020408163,0.33163265306122447
2019,Cleveland Cavaliers,David Nwaba,SF,19.3,0.5,1.5,2.0,3.7,1.1,1.7,0.8,2.4,1.1,0.7,0.3,0.6,2.1,6.5,1.699481865284974,0.2953367875647668
2019,Cleveland Cavaliers,Sam Dekker,PF,18.8,0.6,1.4,1.9,3.9,0.9,1.1,1.0,2.7,1.0,1.2,0.0,0.6,1.4,6.3,1.7127659574468082,0.5851063829787234
2019,Cleveland Cavaliers,Ante Žižić,C,18.3,0.0,0.0,3.1,5.6,1.6,2.2,1.8,3.6,0.9,0.2,0.4,1.0,1.9,7.8,2.109289617486339,0.5081967213114754
2019,Cleveland Cavaliers,Patrick McCaw,SG,17.7,0.3,1.3,0.3,1.7,0.0,0.0,0.0,1.0,0.7,0.7,0.0,1.0,0.3,1.7,-0.05649717514124299,0.37853107344632764
2019,Cleveland Cavaliers,Jaron Blossomgame,SF,16.3,0.4,1.4,1.4,2.5,0.4,0.5,1.0,2.7,0.5,0.3,0.3,0.4,0.7,4.2,1.2515337423312882,0.705521472392638
2019,Cleveland Cavaliers,Kyle Korver,PF,15.7,1.6,3.4,0.6,1.4,0.8,1.0,0.0,1.8,1.1,0.2,0.1,1.1,1.4,6.8,2.114649681528663,0.14012738853503182
2019,Cleveland Cavaliers,Marquese Chriss,PF,14.6,0.6,2.1,1.5,3.3,1.0,1.4,1.2,3.0,0.6,0.6,0.3,0.9,2.4,5.7,1.5205479452054795,0.4109589041095891
2019,Cleveland Cavaliers,Andrew Harrison,PG,14.4,0.3,1.4,0.9,2.5,1.6,1.6,0.4,1.1,1.7,0.4,0.2,1.0,2.6,4.3,1.4305555555555556,-0.3194444444444444
2019,Cleveland Cavaliers,Nik Stauskas,SG,14.3,1.1,2.6,0.5,1.9,1.0,1.2,0.3,1.6,0.8,0.3,0.1,0.5,0.8,5.5,1.7622377622377623,0.34965034965034963
2019,Cleveland Cavaliers,Jalen Jones,SF,13.4,0.6,1.8,1.0,2.1,1.2,1.7,0.7,1.4,0.4,0.6,0.1,0.5,1.7,5.1,1.6567164179104474,0.11194029850746269
2019,Cleveland Cavaliers,Deng Adel,SF,10.2,0.3,1.2,0.3,0.7,0.2,0.2,0.2,0.8,0.3,0.1,0.2,0.3,0.7,1.7,0.5882352941176471,0.18627450980392163
2019,Cleveland Cavaliers,Channing Frye,C,9.5,0.9,2.2,0.3,1.1,0.3,0.4,0.1,1.3,0.6,0.2,0.1,0.4,1.2,3.6,1.7052631578947368,0.12631578947368424
2019,Cleveland Cavaliers,Kobi Simmons,PG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Cleveland Cavaliers,John Holland,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,New York Knicks,Kevin Knox,PF,28.8,1.7,4.9,2.8,7.3,2.2,3.0,0.8,3.7,1.1,0.6,0.3,1.5,2.3,12.8,1.6388888888888888,0.3229166666666666
2019,New York Knicks,Dennis Smith Jr.,PG,28.6,1.1,4.0,4.6,10.0,2.0,3.5,0.7,2.1,5.4,1.3,0.4,2.6,2.2,14.7,2.5174825174825175,0.29370629370629375
2019,New York Knicks,Damyean Dotson,SG,27.5,1.7,4.7,2.2,4.9,1.0,1.3,0.5,3.1,1.8,0.8,0.1,1.0,1.8,10.7,1.8036363636363635,0.32727272727272727
2019,New York Knicks,Emmanuel Mudiay,PG,27.2,1.2,3.6,4.4,9.0,2.4,3.2,0.6,2.8,3.9,0.7,0.3,2.4,1.7,14.8,2.6397058823529416,0.34191176470588225
2019,New York Knicks,Wesley Matthews,SG,27.0,1.0,5.0,1.0,4.5,2.0,2.5,0.5,1.0,2.5,0.5,0.5,1.0,1.0,7.0,0.8518518518518519,0.2222222222222222
2019,New York Knicks,DeAndre Jordan,C,25.9,0.0,0.0,4.1,6.5,2.7,3.5,3.4,8.0,3.0,0.5,1.1,2.2,2.2,10.9,2.5405405405405403,1.2664092664092663
2019,New York Knicks,Enes Freedom,C,25.6,0.2,0.5,5.5,10.1,2.4,2.9,3.9,6.6,1.9,0.4,0.4,1.8,2.4,14.0,2.8203125,0.78125
2019,New York Knicks,Noah Vonleh,PF,25.3,0.7,2.0,2.4,4.5,1.6,2.3,1.7,6.1,1.9,0.7,0.8,1.3,2.6,8.4,1.7391304347826086,0.8695652173913043
2019,New York Knicks,Allonzo Trier,SG,22.8,0.8,2.1,2.8,6.0,2.8,3.5,0.5,2.6,1.9,0.4,0.2,1.8,1.8,10.9,2.1491228070175437,0.2368421052631579
2019,New York Knicks,Kadeem Allen,PG,21.9,0.9,1.9,2.5,5.5,2.2,2.8,0.4,2.3,4.0,0.8,0.2,1.4,2.4,9.9,2.757990867579909,0.1643835616438356
2019,New York Knicks,Frank Ntilikina,PG,21.0,0.8,2.7,1.4,3.9,0.5,0.7,0.3,1.7,2.8,0.7,0.3,1.3,2.4,5.7,1.3047619047619048,0.0666666666666666
2019,New York Knicks,Trey Burke,PG,20.9,0.9,2.6,3.6,8.2,1.9,2.3,0.5,1.4,2.8,0.6,0.2,0.9,1.0,11.8,2.8229665071770342,0.277511961722488
2019,New York Knicks,Mario Hezonja,SF,20.8,0.7,2.6,2.6,5.4,1.5,2.0,0.5,3.6,1.5,1.0,0.1,1.5,1.9,8.8,1.7019230769230769,0.5625000000000001
2019,New York Knicks,Mitchell Robinson,C,20.6,0.0,0.0,3.1,4.4,1.2,2.0,2.7,3.7,0.6,0.8,2.4,0.5,3.3,7.3,2.0970873786407767,1.08252427184466
2019,New York Knicks,Luke Kornet,C,17.0,1.5,4.2,0.8,2.0,0.8,1.0,0.6,2.3,1.2,0.6,0.9,0.5,0.9,7.0,2.011764705882353,0.9117647058823529
2019,New York Knicks,Lance Thomas,PF,17.0,0.5,1.7,1.2,2.6,0.6,0.8,0.5,2.1,0.6,0.4,0.2,0.5,1.8,4.5,1.1058823529411765,0.2
2019,New York Knicks,Billy Garrett,SG,15.8,0.0,2.0,2.8,4.8,1.0,1.0,0.0,0.8,1.8,0.3,0.3,0.5,0.8,6.5,1.9620253164556962,0.21518987341772147
2019,New York Knicks,John Jenkins,SG,14.5,0.9,2.5,0.9,2.1,0.7,0.8,0.3,1.4,1.0,0.0,0.1,0.4,0.5,5.2,1.7793103448275862,0.2689655172413793
